school_id,teach_id,child_id,lit_pretest,math_pretest,lit_posttest,math_posttest,ses,female,black,hisp,asian,nohsdip,ba,maprofdeg,nonenghome,pct_frpl,private,fullday
0377,0377T02,0377024C,34.06,23.76,46.95,40.99,0.02,1,0,0,0,0,0,0,0,13.82,0,1
0887,0887T01,0887013C,56.5,47.03,48.81,63.33,0.35,0,0,0,0,0,1,0,0,,1,0
0256,0256T01,0256015C,26.62,19.71,38.15,28.93,-0.09,1,0,0,0,0,0,0,0,6.35,1,1
2077,2077T01,2077005C,37.13,27.32,38.44,38.51,0.4,0,0,0,0,0,0,0,0,0,1,0
0584,0584T01,0584011C,30.82,21.25,41.97,37.72,,0,0,1,0,,,,1,1.92,0,0
0555,0555T03,0555024C,23.98,20.36,28.28,21.55,0.14,0,0,0,0,0,0,0,0,1.08,0,0
1004,1004T01,1004015C,26.29,15.13,40.32,41.76,0.51,0,0,0,0,0,0,0,0,,0,0
0972,0972T03,0972004C,,,46.88,23.33,-0.33,0,0,0,0,0,0,0,,0,0,0
0851,0851T02,0851022C,23.39,11.7,26.8,17.14,-0.92,1,1,0,0,0,0,0,0,93,0,1
0837,0837T02,0837008C,25.78,19.26,36.86,28.01,-0.69,0,1,0,0,0,0,0,0,89.02,0,1
1213,1213T04,1213024C,24.12,18.5,30.11,25.22,-1.25,0,0,1,0,1,0,0,1,,0,0
0029,0029T04,0029012C,32.66,28.95,37.45,32.55,0.88,0,0,0,0,0,0,0,0,21.48,0,0
0967,0967T03,0967002C,24.73,23,36.54,29.65,0.12,1,0,0,1,0,0,0,1,,0,1
0776,0776T03,0776009C,33.14,19.94,46.35,34.13,-3.72,1,0,0,0,1,0,0,0,,0,1
0928,0928T04,0928016C,33.01,25.57,47.4,29.61,0.39,1,1,0,0,0,0,0,0,,0,1
3056,3056T02,3056013C,,14.51,36.34,19.68,-1.16,0,0,1,0,1,0,0,1,,0,1
3046,3046T01,3046009C,34.38,28.84,46.75,32.61,-0.02,1,0,0,0,0,0,0,0,13.55,0,0
0310,0310T03,0310022C,32.65,21.84,35.08,20.8,-0.34,0,0,0,0,0,0,0,0,,0,
3110,3110T03,3110019C,25.57,20.17,32.57,19.74,-0.61,0,0,0,0,0,0,0,0,,0,1
0102,0102T01,0102009C,42.29,22.84,56.44,45.16,0.64,1,1,0,0,0,0,1,0,,0,1
0384,0384T02,0384010C,,,41.67,32.44,-0.21,1,0,0,1,0,0,0,1,65.48,0,1
3074,3074T01,3074007C,40.58,31.54,46.81,40.77,-0.5,1,0,0,0,0,0,0,0,6.39,0,0
3072,3072T01,3072002C,35.98,41.98,53.26,70.37,-0.24,0,0,0,0,0,0,0,0,23.57,0,0
0785,0785T06,0785021C,,,46.31,43.39,,1,0,0,0,,,,,11.76,0,1
0150,0150T01,0150003C,30.61,20.09,39.84,34.46,0.28,0,1,0,0,0,1,0,0,,1,1
2092,2092T02,2092015C,31.27,30.15,46.78,54.7,-0.24,1,0,0,0,0,0,0,0,,1,1
0832,0832T02,0832007C,32.07,83.42,47.6,84.44,0.82,0,0,0,0,0,1,0,0,52.39,0,1
0189,0189T02,0189024C,53.35,45.47,61.26,57.21,-0.05,1,0,0,0,0,0,0,0,,1,1
0857,0857T03,0857018C,25.73,22.8,40.78,28.17,-0.13,1,1,0,0,0,0,0,0,51.29,0,
0913,0913T02,0913002C,25.48,15.8,30.06,27.67,-0.52,0,0,1,0,0,0,0,0,,0,1
0882,0882T03,0882016C,44.34,30.42,69.45,38.42,0.83,1,0,0,0,0,1,0,0,4.62,0,1
0771,0771T02,0771005C,43.34,30.87,53.45,43.13,1.21,1,0,0,0,0,0,1,0,25.45,0,1
0288,0288T01,0288008C,43.48,28.94,51.22,45.59,1.82,0,0,0,0,0,0,1,0,,1,
0723,0723T02,0723024C,33.57,26.48,44.35,41.73,-0.86,0,0,0,0,0,1,0,0,5.09,1,1
0871,0871T01,0871021C,51.54,43.75,58.01,48.33,0.2,0,0,0,0,0,0,0,0,12.1,0,1
0414,0414T02,0414018C,32.01,25.14,44.53,35.7,-0.28,0,0,0,0,0,0,0,0,10.47,0,1
3036,3036T01,3036002C,36.57,33.49,48.74,41.31,-0.2,1,0,0,0,0,0,0,0,,0,1
0532,0532T01,0532024C,38.19,59.54,45.59,57.12,0.75,0,0,0,0,0,1,0,0,7.46,0,0
1112,1112T03,1112012C,34.23,32,41.1,40.56,0.65,1,0,0,1,0,1,0,0,,0,0
0370,0370T01,0370012C,43.73,31.49,54.48,41.25,0.73,1,0,0,0,0,0,1,0,32.18,0,0
0856,0856T03,0856005C,36.32,33.63,40.45,37.47,0.41,0,0,0,0,0,1,0,0,27.49,0,1
1119,1119T01,1119016C,45.61,39.72,50.18,53.39,1.71,1,0,0,0,0,0,1,0,,1,0
0066,0066T01,0066009C,26.48,21.17,35.96,31.81,0.71,1,0,0,0,0,1,0,0,16.13,0,0
0365,0365T02,0365015C,64.97,27.8,107.97,39.9,-0.57,0,0,0,0,0,0,0,0,49.53,0,0
1246,1246T03,1246011C,26.56,18.09,34.0183,27.98133,-0.74,0,1,0,0,0,0,0,0,,0,
0809,0809T01,0809002C,32.39,26.64,46.09,33.17,0.01,0,0,0,0,0,1,0,0,,0,1
0817,0817T02,0817008C,41.14,24.34,49.62,32.58,-0.39,1,0,0,0,0,0,0,0,40.08,0,1
0467,0467T01,0467006C,38.1,27.88,53.69,48.78,-0.21,0,0,0,0,0,0,0,0,28.82,0,1
0890,0890T03,0890009C,,17.29,30.10119,31.08,-1.03,0,0,1,0,1,0,0,1,,0,
0464,0464T03,0464022C,30.56,20.51,32.25,27.71,-0.34,0,0,0,0,0,0,0,0,27.51,0,1
0052,0052T01,0052022C,24.68,18.56,50.56,44.76,0.82,0,0,0,0,0,0,1,0,11.23,1,1
3074,3074T01,3074006C,37.87,50.99,45.56,52.53,0.28,0,0,0,0,0,1,0,0,6.39,0,0
2112,2112T02,2112008C,32.94,30.56,44.9,42.04,1.12,1,0,0,0,0,1,0,0,13.33,0,1
1122,1122T02,1122005C,,26.75,46.25301,28.01,-0.75,0,0,1,0,0,0,0,1,,0,
1215,1215T04,1215012C,45.24,37.56,47.95,45.33,-1.31,0,0,0,1,1,0,0,0,79.52,0,0
0489,0489T02,0489010C,26.35,20.86,34.87,26.68,0.03,0,0,0,0,0,1,0,0,20.43,0,1
0621,0621T02,0621006C,30.16,19.68,37.64,32.15,-0.44,0,0,0,0,0,0,0,0,19.88,0,1
2120,2120T03,2120011C,29.57,23.88,39.82,30.13,-0.63,0,0,0,0,0,0,0,0,20.48,0,1
0450,0450T01,0450005C,,,66.42975,54.27508,,0,0,0,1,,,,1,50.65,0,1
0051,0051T01,0051026C,32.2,24.82,45.42,33.42,-0.21,1,0,0,0,0,0,0,0,,1,1
2046,2046T01,2046009C,44.97,31.55,59.34,48.4,1.96,0,0,0,0,0,0,1,0,0,1,0
0453,0453T01,0453001C,28.55,18.1,42.46,34.17,-0.43,1,0,0,1,0,0,0,1,16.67,0,1
0848,0848T04,0848024C,25.74,15.88,32.58,20.33,-1.42,1,1,0,0,0,0,0,0,78.87,0,1
0029,0029T03,0029013C,26.97,20.2,41.16,29.5,0.08,0,0,0,0,0,0,0,0,21.48,0,0
0025,0025T03,0025004C,34.02,29.14,46.81934,31.51146,-0.44,0,0,0,0,0,0,0,0,,0,0
0302,0302T02,0302025C,23.98,18.41,35.91,27.68,,0,0,0,0,,,,0,31.19,0,0
0197,0197T01,0197005C,29.47,20.99,52.43,49.14,-0.39,0,0,0,0,0,0,0,0,21.37,1,1
0196,0196T01,0196010C,38.71,32.33,51.64,41.53,-0.24,0,0,0,0,0,0,0,0,6.77,1,1
0802,0802T01,0802004C,51.15,46.17,77.04,77.14,-0.25,1,0,0,0,0,0,0,0,,1,1
0299,0299T01,0299006C,34.85,26.07,43.34,36,0.57,0,0,0,0,0,1,0,0,,1,0
0757,0757T01,0757008C,38.32,33.43,57.75,39.81,0.09,0,1,0,0,0,0,0,0,82.2,0,1
0775,0775T04,0775015C,31.42,19.96,42.75,38.88,0.04,1,0,0,0,0,0,0,0,19.14,0,1
0621,0621T04,0621013C,38.46,31.19,50.22,41.71,-0.01,0,0,0,0,0,1,0,0,19.88,0,1
1190,1190T03,1190016C,,15.48,31.49048,19.56,-0.95,0,0,1,0,1,0,0,1,,0,0
1001,1001T01,1001009C,50.35,45.25,75.61,56.93,1.82,0,0,0,0,0,0,1,0,2.34,0,0
0155,0155T01,0155004C,53.56,63.38,57.11,53.17,1.38,1,0,0,0,0,0,1,0,0,1,1
0265,0265T01,0265008C,32.63,28.41,59.83,46.53,0.56,1,0,0,0,0,1,0,0,,0,0
0271,0271T04,0271019C,41.07,29.05,47.23,39.67,0.81,1,0,0,0,0,1,0,0,,0,0
1033,1033T02,1033007C,,19.96,40.25944,24.32,-1.02,1,0,1,0,1,0,0,1,93,0,
0463,0463T01,0463006C,25.17,16.07,27.82,32.73,-0.53,0,0,0,0,0,0,0,0,23.8,0,1
0799,0799T01,0799001C,32.36,22.55,34.08,25.05,-0.93,1,0,0,0,0,0,0,0,56.46,0,1
2115,2115T01,2115003C,35.65,29.59,43.02,41.61,0.86,1,0,0,0,0,1,0,0,.51,0,0
0682,0682T01,0682004C,33.61,29.06,48.67,37.28,0.37,0,0,0,0,0,1,0,0,,1,0
0918,0918T08,0918001C,,16.15,28.46801,19.05,-1.04,1,0,1,0,1,0,0,1,,0,
0636,0636T03,0636018C,24.22,15.04,46.99,49.15,-0.62,1,1,0,0,0,0,0,0,65.22,0,1
1179,1179T09,1179020C,,20.85,32.84,21.51,-0.98,1,0,1,0,1,0,0,1,,0,0
0884,0884T04,0884017C,35.18,34.25,58.23,56.31,-0.26,0,0,0,0,0,0,0,0,25.13,0,1
0310,0310T01,0310007C,27.1,22.92,44.97,27.67,,0,0,0,0,,,,0,,0,0
0605,0605T02,0605019C,32.89,23.76,44.13,35.56,0.15,1,0,0,0,0,1,0,0,27.03,0,1
0654,0654T01,0654001C,42.1,27.09,52.86,31.48,0.16,1,1,0,0,0,1,0,0,61.73,0,1
3081,3081T03,3081010C,34.44,23.1,39.97,35.37,1.75,0,0,0,0,0,0,1,0,,0,1
0376,0376T01,0376011C,30.78,21.89,44.44,28.21,0.08,1,0,0,0,0,1,0,0,2.24,1,0
0317,0317T01,0317019C,25.97,12.76,28.97,17.55,-0.54,0,0,0,0,0,0,0,0,34.62,0,0
0580,0580T03,0580015C,28.34,20.13,37.35,26.33,-0.66,1,0,1,0,0,0,0,1,52.15,0,1
0993,0993T01,0993004C,35.98,27.37,51.65,40.41,0,1,0,0,0,0,0,0,0,7.69,0,0
0750,0750T07,0750003C,27.02,23.74,38.38,32.58,0.02,0,0,0,0,0,0,0,0,2.13,0,0
0475,0475T01,0475004C,41.13,27.71,50.28,31.94,-0.38,1,0,0,0,0,0,0,0,2.42,1,0
3013,3013T01,3013012C,25.8,20.71,34.31,27.95,-0.65,1,1,0,0,0,0,0,0,28.85,0,0
0396,0396T01,0396013C,34.01,29.18,42.06,43.4,-0.93,1,0,1,0,1,0,0,1,42.2,0,0
0201,0201T01,0201013C,36.26,20.91,42.92,32.94,,1,0,0,0,,,,0,7.28,1,0
2058,2058T02,2058005C,50.75,31.28,77.55,40.73,0.07,1,1,0,0,0,0,0,0,,1,1
0272,0272T03,0272023C,32.12,22.52,45.9,40.36,0.42,0,0,0,0,0,1,0,0,,0,0
0697,0697T01,0697009C,41.25,30.36,46.07,39.19,0.52,1,0,0,0,0,0,0,0,0,1,0
0954,0954T06,0954024C,33.2,29.18,36.61,28.98,0.4,0,0,1,0,0,0,0,0,,0,0
0256,0256T01,0256023C,32.6,20.2,51.4,32.63,0.37,1,0,0,0,0,0,0,0,6.35,1,1
0441,0441T01,0441022C,39.77,28.33,53.45,46.16,0.02,0,0,0,0,0,0,0,0,16.67,0,0
0085,0085T02,0085024C,47.02,41.51,80.31,49.95,0.45,1,0,0,0,0,1,0,0,,1,
0213,0213T01,0213001C,27.79,17.92,35.7,30.8,-0.54,0,0,0,0,0,0,0,0,12.89,0,0
0844,0844T01,0844011C,,,36.44,34.03,-0.4,0,1,0,0,0,0,0,,,1,1
0555,0555T03,0555004C,35.29,24.25,44.76,38.76,0.79,0,0,0,0,0,1,0,0,1.08,0,0
0781,0781T04,0781024C,,,25.3,18.11,,1,0,0,0,,,,,15.37,0,0
3106,3106T01,3106006C,29.74,14.65,34.32,17.74,-1.19,1,1,0,0,0,0,0,0,,0,1
0250,0250T01,0250017C,26.64,26.31,36.12,38.69,0.82,1,0,0,0,0,0,1,0,.37,1,0
0665,0665T01,0665006C,36.98,20.1,44.76,28.71,0.63,0,0,0,0,0,0,0,0,4,0,1
0951,0951T05,0951002C,,,33.77,25.46,-0.6,0,0,1,0,0,0,0,,71.88,0,0
1245,1245T03,1245006C,26.22,17.4,35.84,23.54,0.84,0,1,0,0,0,0,1,0,5.45,0,0
0771,0771T02,0771024C,38.09,28.01,51.23,40.57,0.92,0,0,0,0,0,0,0,0,25.45,0,1
0818,0818T05,0818008C,38.77,22.92,49.85,42.15,-0.13,0,0,0,0,0,0,0,0,46.96,0,1
0819,0819T06,0819022C,26.51,12.75,33.2,20.98,-0.57,0,1,0,0,0,0,0,0,58.27,0,1
0113,0113T01,0113002C,30.84,27.44,53,43.83,1.48,1,0,0,1,0,0,1,1,,1,1
0955,0955T04,0955012C,,18.35,17.3348,29.66,-0.76,1,0,1,0,0,0,0,1,,0,1
2129,2129T02,2129012C,50.35,33.01,60.08,47.66,1.03,1,0,0,0,0,1,0,0,,1,1
1014,1014T03,1014002C,23.86,19.6,40.62,29.83,-0.33,0,0,0,0,0,0,0,0,27.75,0,0
1086,1086T03,1086022C,30.88,20.91,44.08,24.9,0.01,1,0,0,0,0,0,0,0,,0,0
0605,0605T03,0605018C,34.55,31.15,49.82,54.53,-0.09,0,0,0,0,0,0,0,0,27.03,0,1
2134,2134T01,2134009C,49.28,50.73,60.51,63.56,0.45,0,0,1,0,0,1,0,0,,1,
0072,0072T01,0072008C,34.59,33.44,44.15,40.7,-0.05,0,0,0,0,0,0,0,0,,1,1
1268,1268T03,1268015C,26.67,19.97,40.54,25.01,-0.67,1,0,1,0,0,0,0,1,,0,0
0699,0699T01,0699009C,122.72,45.12,142.49,68.87,0.09,0,0,0,0,0,0,0,0,0,1,1
0855,0855T02,0855009C,40.12,35.4,42.54,46.48,0.52,0,0,0,0,0,0,0,0,20.34,0,1
0071,0071T02,0071016C,35.08,21.9,37.24,36.27,,0,0,1,0,,,,1,,0,1
2008,2008T01,2008002C,33.66,35.64,44.95,36.92,-0.49,0,0,0,0,0,0,0,0,0,1,1
0025,0025T01,0025002C,23.35,19.63,50.99,30.21,-0.74,0,0,0,0,0,0,0,0,,0,0
0646,0646T04,0646014C,37.41,31.18,52.84,50.12,-0.36,1,1,0,0,0,0,0,0,7.37,0,1
0025,0025T04,0025014C,37.34,27.47,62.43,35.84,0.01,1,0,0,0,0,0,0,0,,0,0
1157,1157T07,1157002C,,,63.64,42.17,-0.5,1,0,0,1,0,0,0,,93,0,1
0190,0190T01,0190002C,75.59,41.43,106.04,45.19,0.05,0,0,0,0,0,0,0,0,24.33,0,0
0768,0768T01,0768002C,40.25,27.61,40.52,39.85,1.65,0,0,0,0,0,0,1,0,0,1,1
0162,0162T02,0162015C,39.02,25.94,52.69,53.86,-0.1,0,0,0,0,0,0,0,0,,0,1
0411,0411T03,0411018C,,17.62,35.51045,26.75,-0.14,1,0,1,0,0,0,0,1,10.35,0,0
0903,0903T03,0903001C,,,40.2,32.3,-0.1,0,0,0,1,0,1,0,1,2.71,0,0
0718,0718T02,0718008C,,22.65,41.29,28.94,0.05,1,0,1,0,0,0,0,1,10,0,1
0093,0093T02,0093012C,47.58,49.15,51.7,62.61,1.27,0,0,0,0,0,1,0,0,2.54,0,0
0991,0991T01,0991005C,40.14,29.1,66,36.91,-0.51,1,0,1,0,0,0,0,0,0,1,1
1171,1171T09,1171007C,33.55,28.12,45.43,29.24,0.09,0,1,0,0,0,0,0,0,,0,0
3009,3009T03,3009019C,28.47,26.51,33.6,23.69,0.11,0,0,0,0,0,0,0,0,,0,
1029,1029T02,1029017C,,25.2,55.97345,35.94,-1.17,1,0,1,0,1,0,0,1,,0,1
0370,0370T02,0370016C,26.92,19.47,28.77,26.35,,0,0,0,0,,,,0,32.18,0,0
2125,2125T02,2125001C,,18.21,41.61394,20.36,-1.16,0,0,1,0,1,0,0,1,45.45,0,0
0445,0445T01,0445011C,31.6,24.28,40.23,31.81,-0.15,0,0,0,0,0,0,0,0,,0,0
0876,0876T01,0876002C,23.38,13.64,33.17,22.31,-0.57,0,0,0,0,0,0,0,0,,0,0
0885,0885T03,0885015C,28.49,16.48,33.98,23.52,-0.5,0,1,0,0,0,0,0,0,76.92,0,1
0002,0002T01,0002017C,37.42,29.9,46.36,39.68,-0.41,1,0,0,0,0,0,0,0,46.2,0,0
3043,3043T01,3043001C,26.59,22.38,34.51,25.09,0.78,0,0,0,0,0,1,0,0,,0,
0095,0095T02,0095018C,34.09,27.07,44.77,32.26,0.29,0,0,1,0,0,0,0,0,25.82,0,1
1085,1085T02,1085001C,24.08,12.75,38.18,20.47,-0.51,0,0,0,0,0,0,0,0,15.12,0,1
0440,0440T02,0440021C,46.8,44.24,53.05,45.64,0.74,1,0,0,0,0,1,0,0,15.38,0,0
3082,3082T01,3082017C,40.28,32.37,75.9,53.91,-0.37,0,0,0,0,0,0,0,0,36.43,0,1
1189,1189T02,1189009C,41.91,23.41,55.82,35.68,0.15,1,0,0,0,0,0,0,0,,1,1
0064,0064T03,0064012C,36.21,30.25,41.9,39.28,-0.92,1,0,1,0,1,0,0,1,,0,0
1220,1220T01,1220008C,31.92,26.61,47.23,25.32,0.08,1,0,1,0,0,0,0,1,0,1,1
0805,0805T03,0805013C,29.44,35.38,47.74,40.52,-0.67,0,0,0,0,1,0,0,0,62.7,0,1
0858,0858T05,0858023C,24.22,19.45,38.02,31.84,-0.69,0,1,0,0,0,0,0,0,61.07,0,1
3045,3045T01,3045007C,26.22,12.17,23.8,11.67,-0.67,0,0,1,0,0,0,0,1,,0,0
0685,0685T05,0685014C,50.13,33.57,56.04,48.05,0.71,1,0,0,0,0,1,0,0,13.19,0,1
0664,0664T01,0664002C,35.7,31.3,53.23,34.54,-0.41,1,0,1,0,0,0,0,0,23.8,0,1
0164,0164T01,0164019C,28.14,22.4,42.76,48.41,,0,1,0,0,,,,0,,0,1
0333,0333T02,0333003C,39.01,30.18,39.33,36.92,0.35,1,0,0,0,0,1,0,0,16.59,0,
0946,0946T02,0946009C,32.65,24.55,38.98,40.02,-0.08,0,1,0,0,0,0,0,0,,0,1
0845,0845T03,0845017C,36.05,25.65,41.01,31.3,-0.56,1,1,0,0,0,0,0,0,87.7,0,1
0463,0463T01,0463016C,111.98,65.13,132.34,86.82,-0.52,0,0,0,0,0,0,0,0,23.8,0,1
0728,0728T01,0728001C,28.02,13.07,28.57,21.01,-0.3,1,0,1,0,0,0,0,0,36.84,0,1
3019,3019T02,3019005C,34.13,22.23,43.69,36.59,0.13,1,0,0,0,0,0,0,0,60.59,0,1
0649,0649T01,0649003C,37.69,31.48,45.21,43.38,-1.17,1,1,0,0,1,0,0,0,66.03,0,1
1188,1188T01,1188001C,40.97,38.1,50.01,44.49,1.79,1,0,0,0,0,0,1,0,0,1,1
0643,0643T01,0643001C,54.54,45.62,82.55,44.01,1.37,1,0,0,0,0,1,0,0,,1,0
0174,0174T01,0174024C,24.91,14.56,37.12,25.28,-0.64,1,1,0,0,0,0,0,0,,0,1
0505,0505T04,0505022C,45.98,32.28,66.96,40.79,0.18,1,1,0,0,0,0,0,0,64.1,0,1
0893,0893T01,0893019C,26.82,19.21,35.03,22.97,-0.77,1,0,1,0,0,0,0,0,,0,1
1182,1182T03,1182018C,27.43,18.16,37.92,36.66,-0.33,0,0,1,0,0,0,0,0,28.11,0,0
0022,0022T01,0022003C,25.32,19.36,38.4,28.09,-0.38,1,0,0,0,0,0,0,0,16.29,0,0
0188,0188T01,0188017C,47.28,30.76,51.35,37.46,1.72,1,0,0,0,0,0,1,0,0,1,1
2078,2078T01,2078011C,32.86,29.18,47.01,35.41,-0.46,0,0,0,0,0,0,0,0,30.93,0,0
0511,0511T02,0511018C,32.31,22.28,48.7,39.15,-0.36,1,0,0,0,0,0,0,0,,0,1
3042,3042T01,3042019C,23.45,18.01,28.2,28.72,-0.83,1,0,0,0,0,0,0,0,,0,1
0967,0967T03,0967024C,24.35,26.14,34.22,31.55,-0.17,0,0,0,0,0,0,0,0,,0,1
0306,0306T01,0306016C,32.86,28.47,46.15,44.47,0.7,1,0,0,0,0,1,0,0,2.86,1,1
0939,0939T02,0939006C,29.66,28.86,55.87,51.24,-1.28,1,0,1,0,1,0,0,1,73.51,0,1
0149,0149T05,0149013C,40.37,25.29,45.87,40.02,2.27,0,0,0,0,0,0,1,0,,1,1
0131,0131T03,0131012C,44.42,32.54,50.75,40.49,1.79,1,0,0,0,0,0,1,0,,0,0
0761,0761T05,0761006C,23.97,17.4,31.37,14.68,0.64,1,1,0,0,0,0,0,0,93,0,1
0529,0529T03,0529023C,37.05,20.41,42.37,29.46,0.6,1,0,0,0,0,1,0,0,5.24,1,1
0228,0228T01,0228007C,43.97,35.37,54.15,39.07,0.39,0,0,1,0,0,1,0,0,13.51,1,1
0532,0532T01,0532011C,42.07,28.06,54.76,35.7,0.17,0,0,0,0,0,0,0,0,7.46,0,0
0597,0597T05,0597021C,30.79,21.01,37.79,30.19,-0.17,0,1,0,0,0,0,0,0,59.97,0,1
0998,0998T02,0998014C,33.38,19.29,34.88,27.6,-0.12,1,0,0,0,0,0,0,0,0,1,1
0404,0404T01,0404022C,27.34,28.43,35.38,42.83,-0.15,0,0,0,0,0,0,0,0,0,1,0
1049,1049T03,1049020C,37.92,29.95,51.66,39.14,0.53,0,0,0,0,0,0,0,0,7,0,1
0863,0863T01,0863020C,34.68,31.61,45.21,36.13,-1.24,0,1,0,0,1,0,0,0,20,0,1
1113,1113T02,1113007C,30.7,24.17,33.45,26.53,-0.64,1,1,0,0,0,0,0,0,,0,0
1061,1061T01,1061012C,28.86,21.2,61.06,36.48,-0.32,1,0,0,0,0,0,0,0,,1,
0840,0840T03,0840019C,33.97,31.44,55.3,40.62,1.3,0,0,0,0,0,0,1,0,0,1,1
0101,0101T03,0101015C,27.64,19.41,33.82,28.78,,1,1,0,0,,,,0,,0,
1260,1260T07,1260014C,36.45,20.97,41.8,25,-0.09,1,0,1,0,0,0,0,1,71.04,0,1
0773,0773T01,0773003C,34.71,28.24,49,41.68,0.31,0,0,0,0,0,0,0,0,0,1,1
0581,0581T02,0581013C,45.42,31.13,48.77,35.7,,0,1,0,0,,,,0,,0,0
0581,0581T03,0581022C,38.32,20.25,41.4,20.43,,1,0,0,0,,,,0,,0,0
0504,0504T02,0504015C,25.15,18.44,39.28,26.23,0.26,0,1,0,0,0,0,0,0,,0,0
1246,1246T03,1246010C,30.92,16.11,28.97,18.21,0.34,0,1,0,0,0,1,0,0,,0,
0897,0897T02,0897001C,45.58,34.07,50.52,56.14,1.07,0,1,0,0,0,1,0,0,,1,1
0753,0753T01,0753003C,27.93,24.72,34.56,34.38,-0.76,0,0,0,0,0,0,0,0,,0,1
1111,1111T01,1111017C,39.84,48.41,44.22,45.59,0.71,1,0,0,0,0,0,0,0,,0,0
0023,0023T01,0023020C,32.17,22.81,40.88,29.97,0.5,0,0,0,0,0,0,0,0,29.5,0,0
0757,0757T01,0757004C,32.46,21.63,45.62,36.47,-0.1,1,1,0,0,0,0,0,0,82.2,0,1
1019,1019T02,1019009C,22.24,14.77,24.8,24.59,-0.9,1,0,0,0,0,0,0,0,49.71,0,0
1252,1252T03,1252007C,,,77.8717,64.23209,0.57,1,0,0,0,0,0,1,,25.52,0,0
0085,0085T02,0085018C,48.02,33.92,112.58,41.37,0.2,1,0,0,0,0,1,0,0,,1,
0882,0882T03,0882011C,35.95,24.98,43.21,36.56,-0.05,1,0,0,0,0,0,0,0,4.62,0,1
2121,2121T02,2121004C,33.84,26.29,50.86,52.4,-1.16,0,1,0,0,1,0,0,0,23.28,0,1
0949,0949T04,0949024C,,23.63,40.35383,32.63,-1,1,0,1,0,0,0,0,1,,0,
0464,0464T02,0464012C,32.97,34.7,41.04,55.3,0.09,0,0,0,0,0,0,0,0,27.51,0,1
1175,1175T08,1175023C,,25.74,53.6854,36.21,-0.74,0,0,1,0,0,0,0,1,,0,
0313,0313T02,0313023C,,,56.77358,32.6255,0.32,1,0,0,0,0,1,0,,,0,
0131,0131T01,0131025C,75.77,25.08,100.34,27.86,0.29,1,0,1,0,0,1,0,0,,0,1
2125,2125T01,2125009C,32.69,20.62,39.72,25.98,-0.16,1,0,0,1,0,0,0,0,45.45,0,0
1255,1255T04,1255013C,31.13,17.85,42.44,23.94,-0.37,1,0,1,0,0,0,0,0,0,0,0
0939,0939T03,0939021C,32.06,18.86,48.9,26.95,-0.72,1,0,1,0,0,0,0,0,73.51,0,1
0998,0998T02,0998003C,37.66,37.08,53.3,49.89,-0.06,0,0,0,0,0,0,0,0,0,1,1
0330,0330T01,0330005C,32.06,21.95,49.78,30.96,-0.43,1,0,0,0,0,0,0,0,17.16,0,0
0064,0064T03,0064006C,,,49.42872,28.18553,-0.32,0,0,0,1,0,0,0,1,,0,0
0942,0942T01,0942010C,25.31,20.23,29.62,26.14,0.77,0,0,1,0,0,0,0,0,,0,0
0086,0086T02,0086012C,63.57,29.48,74.76,37.95,0.81,1,0,0,0,0,1,0,0,,0,0
0955,0955T01,0955024C,22.53,16.98,40.35,24.19,0.11,1,0,1,0,0,0,0,0,,0,1
0361,0361T01,0361012C,33.53,32.95,49.37,39.16,-0.3,0,0,0,0,0,0,0,0,4.15,1,0
0661,0661T05,0661016C,30.27,27.96,41.12,24.93,-0.59,1,0,0,0,0,0,0,0,31.68,0,1
0816,0816T01,0816008C,51.86,37.3,58.56,45.08,0.82,1,0,0,0,0,1,0,0,17.48,0,1
0272,0272T01,0272011C,30.69,23.45,41.18,38.79,-0.02,1,0,0,0,0,1,0,0,,0,0
3011,3011T02,3011017C,51.91,39.7,63.37,47.55,0.44,1,0,0,0,0,0,0,0,5.99,0,1
0411,0411T03,0411022C,34.49,28.28,37.68,39.92,-0.49,1,0,0,0,0,0,0,0,10.35,0,0
0023,0023T01,0023001C,24.92,19.26,36.07,29.29,-0.86,0,0,0,0,1,0,0,0,29.5,0,0
0022,0022T01,0022024C,29.24,28,46.67,40.19,1.86,0,0,0,0,0,0,1,0,16.29,0,0
0362,0362T01,0362020C,29.14,31.9,48.13,41.39,0.13,0,0,0,0,0,0,0,0,13.68,0,1
1146,1146T02,1146014C,,16.03,41.52126,24.09,-0.52,1,0,1,0,0,0,0,1,93,0,0
0911,0911T09,0911004C,33.13,25.98,54.03,39,-0.54,1,0,0,0,0,0,0,0,39.82,0,1
2116,2116T01,2116012C,42.72,40.55,46.4,43.37,0.93,1,0,0,0,0,1,0,0,47.16,0,1
0831,0831T01,0831011C,28.06,23.94,41.58,30.55,-0.87,1,1,0,0,0,0,0,0,0,1,1
1194,1194T01,1194013C,,,62.80692,50.08063,,0,0,0,1,,,,,17.96,0,0
3013,3013T03,3013020C,29.77,21.64,37.85,26.2,-0.86,0,0,0,0,1,0,0,0,28.85,0,1
1237,1237T03,1237001C,30.03,23.52,35.36,34.81,-0.24,1,0,0,1,0,0,0,0,47.08,0,0
0492,0492T01,0492002C,35.7,26.11,53.41,49.34,-0.13,0,0,0,0,0,0,0,0,25.53,1,1
0661,0661T07,0661024C,31.48,25.13,44.17,31.59,-0.14,1,0,0,0,0,0,0,0,31.68,0,1
